# CSM model "Johnson-Hearn" contributed by author K. Johnson and E. Hearn.
# Reference: Johnson (2024), doi:10.1029/ 2023JB027472.
# Last revised on 22 Aug 2024, this *.csv version assembled by K. Luttrell on 08 Oct 2024.
#
# This is a stressing_rate model.
# Tension is taken as positive (physics convention).
# This model provides both meaningful orientation and meaningful magnitude.
# It is defined for depths from 1 km to 15 km.
# These model values do not vary with depth.
#
# Data Columns:
# 1) Longitude in degrees, WGS84 (California has negative LON)
# 2) Latitude in degrees, WGS84
# 3) Depth in km relative to mean sea level (positive: below sea-level; negative: above sea-level)
# 4) See stressing rate tensor component in MPa/yr
# 5) Sen stressing rate tensor component in MPa/yr
# 6) Seu stressing rate tensor component in MPa/yr
# 7) Snn stressing rate tensor component in MPa/yr
# 8) Snu stressing rate tensor component in MPa/yr
# 9) Suu stressing rate tensor component in MPa/yr
# 10) SHmax angle in degrees East of North (calculated from tensor using Lund and Townend [2007] eqn. 11)
# 11) SHmax angle uncertainty in degrees (if provided by the author, NaN otherwise)
# 12) phi shape parameter (S1-S2)/(S1-S3) for positive tension (calculated from tensor as in Angelier [1979])
# 13) R stress ratio (S2-S3)/(S1-S3) for positive tension (calculated from tensor as in Gephart and Forsyth [1984])
# 14) Aphi Anderson modified shape parameter (calculated from tensor as in Simpson [1997])
# 15) isotropic pressure rate (S1+S2+S3)/3 in MPa/yr (calculated from tensor)
# 16) differential stressing rate (S1-S3) in MPa/yr (calculated from tensor)
# 17) maximum shear stressing rate "Von Mises stressing rate" (S1-S3)/2 in MPa/yr (calculated from tensor)
# 18) S1 most tensional principal stress rate in MPa/yr (eigenvalues calculated from tensor)
# 19) S2 intermediate principal stress rate in MPa/yr
# 20) S3 most compressional principal stress rate in MPa/yr
# 21) V1x unit vector component of most tensional principal axis (eigenvectors calculated from tensor)
# 22) V1y unit vector component of most tensional principal axis (NOTE: principal axes are bi-directional)
# 23) V1z unit vector component of most tensional principal axis (unit vector given for above-horizontal end)
# 24) V2x unit vector component of intermediate principal axis
# 25) V2y unit vector component of intermediate principal axis
# 26) V2z unit vector component of intermediate principal axis
# 27) V3x unit vector component of most compressional principal axis
# 28) V3y unit vector component of most compressional principal axis
# 29) V3z unit vector component of most compressional principal axis
# 30) V1 plunge of most tensional principal axis in degrees below horizontal (calculated from eigenvectors)
# 31) V2 plunge of intermediate principal axis in degrees below horizontal
# 32) V3 plunge of most compressional principal axis in degrees below horizontal
# 33) V1 azimuth of most tensional principal axis in degrees East of North     (calculated from eigenvectors)
# 34) V2 azimuth of intermediate principal axis in degrees East of North       (NOTE: principal axes are bi-directional)
# 35) V3 azimuth of most compressional principal axis in degrees East of North (azimuth given for below-horizontal end)
# 
# LON,LAT,DEP,See,Sen,Seu,Snn,Snu,Suu,SHmax,SHmax_unc,phi,R,Aphi,iso,dif,mss,S1,S2,S3,V1x,V1y,V1z,V2x,V2y,V2z,V3x,V3y,V3z,V1pl,V2pl,V3pl,V1azi,V2azi,V3azi
"-118.8452",35.1798,9,0.002642,0.000815,0,-0.005393,0,0,-5.736,,0.332,0.668,1.668,-0.000917,0.008199,0.0041,0.002724,0,-0.005475,-0.995,-0.1,-0,0,0,1,-0.1,0.995,0,-0,90,0,84.264,180,174.264
"-118.8452",35.1978,9,0.00259,0.000769,0,-0.005313,0,0,-5.506,,0.331,0.669,1.669,-0.000908,0.008051,0.004026,0.002664,0,-0.005387,-0.995,-0.096,-0,0,0,1,-0.096,0.995,0,-0,90,0,84.494,180,174.494
"-118.8452",35.2158,9,0.002461,0.000749,0,-0.005096,0,0,-5.607,,0.329,0.671,1.671,-0.000878,0.007704,0.003852,0.002534,0,-0.00517,-0.995,-0.098,-0,0,0,1,-0.098,0.995,0,-0,90,0,84.393,180,174.393
"-118.8452",35.2337,9,0.002343,0.000725,0,-0.00487,0,0,-5.686,,0.328,0.672,1.672,-0.000842,0.007357,0.003679,0.002415,0,-0.004942,-0.995,-0.099,-0,0,0,1,-0.099,0.995,0,-0,90,0,84.314,180,174.314
"-118.8452",35.2517,9,0.002246,0.000695,0,-0.004658,0,0,-5.688,,0.329,0.671,1.671,-0.000804,0.007043,0.003521,0.002315,0,-0.004727,-0.995,-0.099,-0,0,0,1,-0.099,0.995,0,-0,90,0,84.312,180,174.312
"-118.8235",32.6254,9,0.000782,0.00011,0,-0.002556,0,0,-1.885,,0.235,0.765,1.765,-0.000591,0.003345,0.001673,0.000786,0,-0.00256,-0.999,-0.033,-0,0,0,1,-0.033,0.999,0,-0,90,0,88.115,180,178.115
"-118.8235",32.6434,9,0.000798,9.8e-05,0,-0.002604,0,0,-1.654,,0.235,0.765,1.765,-0.000602,0.003408,0.001704,0.000801,0,-0.002607,-1,-0.029,-0,0,0,1,-0.029,1,0,-0,90,0,88.346,180,178.346
"-118.8235",32.6613,9,0.000815,8.7e-05,0,-0.00265,0,0,-1.435,,0.236,0.764,1.764,-0.000612,0.00347,0.001735,0.000817,0,-0.002653,-1,-0.025,-0,0,0,1,-0.025,1,0,-0,90,0,88.565,180,178.565
"-118.8235",32.6793,9,0.000832,7.6e-05,0,-0.002696,0,0,-1.24,,0.236,0.764,1.764,-0.000621,0.003531,0.001766,0.000833,0,-0.002698,-1,-0.022,-0,0,0,1,-0.022,1,0,-0,90,0,88.76,180,178.76
"-118.8235",32.6973,9,0.000848,6.8e-05,0,-0.002742,0,0,-1.092,,0.236,0.764,1.764,-0.000631,0.003593,0.001796,0.000849,0,-0.002743,-1,-0.019,-0,0,0,1,-0.019,1,0,-0,90,0,88.908,180,178.908
"-118.8235",32.7153,9,0.000864,6.3e-05,0,-0.002788,0,0,-0.982,,0.237,0.763,1.763,-0.000641,0.003654,0.001827,0.000865,0,-0.002789,-1,-0.017,-0,0,0,1,-0.017,1,0,-0,90,0,89.018,180,179.018
"-118.8235",32.7333,9,0.00088,5.9e-05,0,-0.002834,0,0,-0.906,,0.237,0.763,1.763,-0.000651,0.003716,0.001858,0.000881,0,-0.002834,-1,-0.016,-0,0,0,1,-0.016,1,0,-0,90,0,89.094,180,179.094
"-118.8235",32.7513,9,0.000896,5.6e-05,0,-0.002879,0,0,-0.857,,0.237,0.763,1.763,-0.000661,0.003777,0.001888,0.000897,0,-0.00288,-1,-0.015,-0,0,0,1,-0.015,1,0,-0,90,0,89.143,180,179.143
"-118.8235",32.7693,9,0.000911,5.6e-05,0,-0.002925,0,0,-0.834,,0.238,0.762,1.762,-0.000671,0.003838,0.001919,0.000912,0,-0.002925,-1,-0.015,-0,0,0,1,-0.015,1,0,-0,90,0,89.166,180,179.166
"-118.8235",32.7873,9,0.000926,5.7e-05,0,-0.00297,0,0,-0.833,,0.238,0.762,1.762,-0.000681,0.003898,0.001949,0.000927,0,-0.002971,-1,-0.015,-0,0,0,1,-0.015,1,0,-0,90,0,89.167,180,179.167
"-118.8235",32.8053,9,0.000941,5.9e-05,0,-0.003015,0,0,-0.854,,0.238,0.762,1.762,-0.000691,0.003958,0.001979,0.000942,0,-0.003016,-1,-0.015,-0,0,0,1,-0.015,1,0,-0,90,0,89.146,180,179.146
"-118.8235",32.8232,9,0.000956,6.3e-05,0,-0.00306,0,0,-0.895,,0.238,0.762,1.762,-0.000701,0.004018,0.002009,0.000957,0,-0.003061,-1,-0.016,-0,0,0,1,-0.016,1,0,-0,90,0,89.105,180,179.105
"-118.8235",32.8412,9,0.00097,6.8e-05,0,-0.003105,0,0,-0.957,,0.238,0.762,1.762,-0.000712,0.004077,0.002039,0.000971,0,-0.003106,-1,-0.017,-0,0,0,1,-0.017,1,0,-0,90,0,89.043,180,179.043
"-118.8235",32.8592,9,0.000984,7.5e-05,0,-0.00315,0,0,-1.039,,0.238,0.762,1.762,-0.000722,0.004137,0.002068,0.000985,0,-0.003151,-1,-0.018,-0,0,0,1,-0.018,1,0,-0,90,0,88.961,180,178.961
"-118.8235",32.8772,9,0.000998,8.3e-05,0,-0.003194,0,0,-1.138,,0.238,0.762,1.762,-0.000732,0.004195,0.002098,0.001,0,-0.003196,-1,-0.02,-0,0,0,1,-0.02,1,0,-0,90,0,88.862,180,178.862
"-118.8235",32.8952,9,0.001012,9.3e-05,0,-0.003238,0,0,-1.256,,0.238,0.762,1.762,-0.000742,0.004254,0.002127,0.001014,0,-0.00324,-1,-0.022,-0,0,0,1,-0.022,1,0,-0,90,0,88.744,180,178.744
"-118.8235",32.9132,9,0.001025,0.000105,0,-0.003282,0,0,-1.395,,0.238,0.762,1.762,-0.000752,0.004312,0.002156,0.001028,0,-0.003285,-1,-0.024,-0,0,0,1,-0.024,1,0,-0,90,0,88.605,180,178.605
"-118.8235",32.9312,9,0.001039,0.000117,0,-0.003325,0,0,-1.539,,0.238,0.762,1.762,-0.000762,0.00437,0.002185,0.001042,0,-0.003328,-1,-0.027,-0,0,0,1,-0.027,1,0,-0,90,0,88.461,180,178.461
"-118.8235",32.9492,9,0.001053,0.000123,0,-0.003366,0,0,-1.595,,0.239,0.761,1.761,-0.000771,0.004425,0.002213,0.001056,0,-0.003369,-1,-0.028,-0,0,0,1,-0.028,1,0,-0,90,0,88.405,180,178.405
"-118.8235",32.9672,9,0.001066,0.000116,0,-0.003399,0,0,-1.486,,0.239,0.761,1.761,-0.000777,0.004471,0.002236,0.001069,0,-0.003402,-1,-0.026,-0,0,0,1,-0.026,1,0,-0,90,0,88.514,180,178.514
"-118.8235",32.9851,9,0.001077,0.000106,0,-0.003427,0,0,-1.341,,0.239,0.761,1.761,-0.000783,0.004509,0.002254,0.00108,0,-0.003429,-1,-0.023,-0,0,0,1,-0.023,1,0,-0,90,0,88.659,180,178.659
"-118.8235",33.0031,9,0.001085,9.6e-05,0,-0.003452,0,0,-1.206,,0.239,0.761,1.761,-0.000789,0.004541,0.00227,0.001087,0,-0.003454,-1,-0.021,-0,0,0,1,-0.021,1,0,-0,90,0,88.794,180,178.794
"-118.8235",33.0211,9,0.00109,8.7e-05,0,-0.003474,0,0,-1.09,,0.239,0.761,1.761,-0.000795,0.004568,0.002284,0.001092,0,-0.003476,-1,-0.019,-0,0,0,1,-0.019,1,0,-0,90,0,88.91,180,178.91
"-118.8235",33.0391,9,0.001094,7.9e-05,0,-0.003496,0,0,-0.99,,0.239,0.761,1.761,-0.000801,0.004592,0.002296,0.001095,0,-0.003497,-1,-0.017,-0,0,0,1,-0.017,1,0,-0,90,0,89.01,180,179.01
"-118.8235",33.0571,9,0.001096,7.3e-05,0,-0.003515,0,0,-0.901,,0.238,0.762,1.762,-0.000806,0.004614,0.002307,0.001097,0,-0.003516,-1,-0.016,-0,0,0,1,-0.016,1,0,-0,90,0,89.099,180,179.099
"-118.8235",33.0751,9,0.001097,6.6e-05,0,-0.003534,0,0,-0.822,,0.237,0.763,1.763,-0.000812,0.004633,0.002316,0.001098,0,-0.003535,-1,-0.014,-0,0,0,1,-0.014,1,0,-0,90,0,89.178,180,179.178
"-118.8235",33.0931,9,0.001097,6.1e-05,0,-0.003552,0,0,-0.749,,0.236,0.764,1.764,-0.000818,0.00465,0.002325,0.001098,0,-0.003553,-1,-0.013,-0,0,0,1,-0.013,1,0,-0,90,0,89.251,180,179.251
"-118.8235",33.1111,9,0.001096,5.6e-05,0,-0.003569,0,0,-0.683,,0.235,0.765,1.765,-0.000824,0.004666,0.002333,0.001097,0,-0.00357,-1,-0.012,-0,0,0,1,-0.012,1,0,-0,90,0,89.317,180,179.317
"-118.8235",33.1291,9,0.001094,5.1e-05,0,-0.003585,0,0,-0.621,,0.234,0.766,1.766,-0.00083,0.00468,0.00234,0.001095,0,-0.003586,-1,-0.011,-0,0,0,1,-0.011,1,0,-0,90,0,89.379,180,179.379
"-118.8235",33.147,9,0.001092,4.6e-05,0,-0.003601,0,0,-0.564,,0.233,0.767,1.767,-0.000836,0.004694,0.002347,0.001092,0,-0.003602,-1,-0.01,-0,0,0,1,-0.01,1,0,-0,90,0,89.436,180,179.436
"-118.8235",33.165,9,0.001089,4.2e-05,0,-0.003617,0,0,-0.512,,0.231,0.769,1.769,-0.000843,0.004706,0.002353,0.001089,0,-0.003617,-1,-0.009,-0,0,0,1,-0.009,1,0,-0,90,0,89.488,180,179.488
"-118.8235",33.183,9,0.001085,3.8e-05,0,-0.003632,0,0,-0.463,,0.23,0.77,1.77,-0.000849,0.004718,0.002359,0.001085,0,-0.003632,-1,-0.008,-0,0,0,1,-0.008,1,0,-0,90,0,89.537,180,179.537
"-118.8235",33.201,9,0.001081,3.4e-05,0,-0.003647,0,0,-0.418,,0.229,0.771,1.771,-0.000855,0.004729,0.002364,0.001082,0,-0.003647,-1,-0.007,-0,0,0,1,-0.007,1,0,-0,90,0,89.582,180,179.582
"-118.8235",33.219,9,0.001077,3.1e-05,0,-0.003662,0,0,-0.377,,0.227,0.773,1.773,-0.000861,0.004739,0.00237,0.001078,0,-0.003662,-1,-0.007,-0,0,0,1,-0.007,1,0,-0,90,0,89.623,180,179.623
"-118.8235",33.237,9,0.001073,2.8e-05,0,-0.003676,0,0,-0.341,,0.226,0.774,1.774,-0.000868,0.00475,0.002375,0.001074,0,-0.003677,-1,-0.006,-0,0,0,1,-0.006,1,0,-0,90,0,89.659,180,179.659
"-118.8235",33.255,9,0.00107,2.6e-05,0,-0.003692,0,0,-0.311,,0.225,0.775,1.775,-0.000874,0.004761,0.002381,0.00107,0,-0.003692,-1,-0.005,-0,0,0,1,-0.005,1,0,-0,90,0,89.689,180,179.689
"-118.8235",33.273,9,0.001066,2.4e-05,0,-0.003707,0,0,-0.287,,0.223,0.777,1.777,-0.00088,0.004773,0.002387,0.001066,0,-0.003707,-1,-0.005,-0,0,0,1,-0.005,1,0,-0,90,0,89.713,180,179.713
"-118.8235",33.291,9,0.001063,2.3e-05,0,-0.003723,0,0,-0.273,,0.222,0.778,1.778,-0.000887,0.004787,0.002393,0.001063,0,-0.003723,-1,-0.005,-0,0,0,1,-0.005,1,0,-0,90,0,89.727,180,179.727
"-118.8235",33.3089,9,0.001062,2.2e-05,0,-0.00374,0,0,-0.262,,0.221,0.779,1.779,-0.000893,0.004802,0.002401,0.001062,0,-0.00374,-1,-0.005,-0,0,0,1,-0.005,1,0,-0,90,0,89.738,180,179.738
"-118.8235",33.3269,9,0.001062,2e-05,0,-0.00376,0,0,-0.242,,0.22,0.78,1.78,-0.000899,0.004822,0.002411,0.001062,0,-0.00376,-1,-0.004,-0,0,0,1,-0.004,1,0,-0,90,0,89.758,180,179.758
"-118.8235",33.3449,9,0.001063,1.7e-05,0,-0.003779,0,0,-0.2,,0.22,0.78,1.78,-0.000905,0.004842,0.002421,0.001063,0,-0.003779,-1,-0.003,-0,0,0,1,-0.003,1,0,-0,90,0,89.8,180,179.8
"-118.8235",33.3629,9,0.001062,1.2e-05,0,-0.003798,0,0,-0.141,,0.218,0.782,1.782,-0.000912,0.004859,0.00243,0.001062,0,-0.003798,-1,-0.002,-0,0,0,1,-0.002,1,0,-0,90,0,89.859,180,179.859
"-118.8235",33.3809,9,0.001058,7e-06,0,-0.003816,0,0,-0.083,,0.217,0.783,1.783,-0.000919,0.004874,0.002437,0.001058,0,-0.003816,-1,-0.001,-0,0,0,1,-0.001,1,0,-0,90,0,89.917,180,179.917
"-118.8235",33.3989,9,0.001053,2e-06,0,-0.003834,0,0,-0.024,,0.215,0.785,1.785,-0.000927,0.004886,0.002443,0.001053,0,-0.003834,-1,-0,-0,0,0,1,-0,1,0,-0,90,0,89.976,180,179.976
"-118.8235",33.4169,9,0.001046,-3e-06,0,-0.003851,0,0,0.032,,0.214,0.786,1.786,-0.000935,0.004897,0.002449,0.001046,0,-0.003851,-1,0.001,0,0,0,1,0.001,1,0,0,90,0,90.032,180,180.032
"-118.8235",33.4349,9,0.001039,-7e-06,0,-0.003868,0,0,0.085,,0.212,0.788,1.788,-0.000943,0.004907,0.002454,0.001039,0,-0.003868,-1,0.001,0,0,0,1,0.001,1,0,0,90,0,90.085,180,180.085
"-118.8235",33.4529,9,0.001031,-1.2e-05,0,-0.003885,0,0,0.135,,0.21,0.79,1.79,-0.000951,0.004916,0.002458,0.001031,0,-0.003885,-1,0.002,0,0,0,1,0.002,1,0,0,90,0,90.135,180,180.135
"-118.8235",33.4708,9,0.001023,-1.6e-05,0,-0.003902,0,0,0.183,,0.208,0.792,1.792,-0.00096,0.004926,0.002463,0.001023,0,-0.003902,-1,0.003,0,0,0,1,0.003,1,0,0,90,0,90.183,180,180.183
"-118.8235",33.4888,9,0.001015,-2e-05,0,-0.003919,0,0,0.228,,0.206,0.794,1.794,-0.000968,0.004935,0.002468,0.001015,0,-0.00392,-1,0.004,0,0,0,1,0.004,1,0,0,90,0,90.228,180,180.228
"-118.8235",33.5068,9,0.001008,-2.3e-05,0,-0.003937,0,0,0.27,,0.204,0.796,1.796,-0.000977,0.004945,0.002473,0.001008,0,-0.003937,-1,0.005,0,0,0,1,0.005,1,0,0,90,0,90.27,180,180.27
"-118.8235",33.5248,9,0.001,-2.7e-05,0,-0.003956,0,0,0.31,,0.202,0.798,1.798,-0.000985,0.004956,0.002478,0.001,0,-0.003956,-1,0.005,0,0,0,1,0.005,1,0,0,90,0,90.31,180,180.31
"-118.8235",33.5428,9,0.000993,-3e-05,0,-0.003975,0,0,0.347,,0.2,0.8,1.8,-0.000994,0.004969,0.002484,0.000994,0,-0.003975,-1,0.006,0,0,0,1,0.006,1,0,0,90,0,90.347,180,180.347
"-118.8235",33.5608,9,0.000988,-3.3e-05,0,-0.003995,0,0,0.383,,0.198,0.802,1.802,-0.001002,0.004983,0.002492,0.000988,0,-0.003995,-1,0.007,0,0,0,1,0.007,1,0,0,90,0,90.383,180,180.383
"-118.8235",33.5788,9,0.000984,-3.6e-05,0,-0.004017,0,0,0.417,,0.197,0.803,1.803,-0.001011,0.005001,0.0025,0.000984,0,-0.004017,-1,0.007,0,0,0,1,0.007,1,0,0,90,0,90.417,180,180.417
"-118.8235",33.5968,9,0.000982,-4e-05,0,-0.00404,0,0,0.451,,0.196,0.804,1.804,-0.00102,0.005023,0.002511,0.000982,0,-0.004041,-1,0.008,0,0,0,1,0.008,1,0,0,90,0,90.451,180,180.451
"-118.8235",33.6148,9,0.000983,-4.3e-05,0,-0.004067,0,0,0.487,,0.195,0.805,1.805,-0.001028,0.005051,0.002525,0.000983,0,-0.004067,-1,0.009,0,0,0,1,0.009,1,0,0,90,0,90.487,180,180.487
"-118.8235",33.6327,9,0.000987,-4.7e-05,0,-0.004095,0,0,0.534,,0.194,0.806,1.806,-0.001036,0.005082,0.002541,0.000987,0,-0.004095,-1,0.009,0,0,0,1,0.009,1,0,0,90,0,90.534,180,180.534
"-118.8235",33.6507,9,0.000987,-5.1e-05,0,-0.004121,0,0,0.568,,0.193,0.807,1.807,-0.001045,0.005108,0.002554,0.000987,0,-0.004121,-1,0.01,0,0,0,1,0.01,1,0,0,90,0,90.568,180,180.568
"-118.8235",33.6687,9,0.000961,-4.8e-05,0,-0.004142,0,0,0.54,,0.188,0.812,1.812,-0.00106,0.005103,0.002552,0.000961,0,-0.004142,-1,0.009,0,0,0,1,0.009,1,0,0,90,0,90.54,180,180.54
"-118.8235",33.6867,9,0.000936,-4.8e-05,0,-0.004164,0,0,0.545,,0.184,0.816,1.816,-0.001076,0.0051,0.00255,0.000936,0,-0.004164,-1,0.01,0,0,0,1,0.01,1,0,0,90,0,90.545,180,180.545
"-118.8235",33.7047,9,0.000912,-5.1e-05,0,-0.004186,0,0,0.578,,0.179,0.821,1.821,-0.001091,0.005099,0.002549,0.000912,0,-0.004186,-1,0.01,0,0,0,1,0.01,1,0,0,90,0,90.578,180,180.578
"-118.8235",33.7227,9,0.000889,-5.6e-05,0,-0.004207,0,0,0.632,,0.174,0.826,1.826,-0.001106,0.005097,0.002549,0.000889,0,-0.004208,-1,0.011,0,0,0,1,0.011,1,0,0,90,0,90.632,180,180.632
"-118.8235",33.7407,9,0.000867,-6.2e-05,0,-0.004228,0,0,0.702,,0.17,0.83,1.83,-0.001121,0.005096,0.002548,0.000867,0,-0.004229,-1,0.012,0,0,0,1,0.012,1,0,0,90,0,90.702,180,180.702
"-118.8235",33.7587,9,0.000845,-7e-05,0,-0.004249,0,0,0.783,,0.166,0.834,1.834,-0.001134,0.005096,0.002548,0.000846,0,-0.004249,-1,0.014,0,0,0,1,0.014,1,0,0,90,0,90.783,180,180.783
"-118.8235",33.7767,9,0.000825,-7.8e-05,0,-0.004268,0,0,0.874,,0.162,0.838,1.838,-0.001148,0.005096,0.002548,0.000826,0,-0.004269,-1,0.015,0,0,0,1,0.015,1,0,0,90,0,90.874,180,180.874
"-118.8235",33.7946,9,0.000806,-8.6e-05,0,-0.004287,0,0,0.97,,0.158,0.842,1.842,-0.00116,0.005096,0.002548,0.000807,0,-0.004289,-1,0.017,0,0,0,1,0.017,1,0,0,90,0,90.97,180,180.97
"-118.8235",33.8126,9,0.000788,-9.5e-05,0,-0.004306,0,0,1.071,,0.155,0.845,1.845,-0.001173,0.005097,0.002549,0.00079,0,-0.004307,-1,0.019,0,0,0,1,0.019,1,0,0,90,0,91.071,180,181.071
"-118.8235",33.8306,9,0.000772,-0.000104,0,-0.004324,0,0,1.173,,0.152,0.848,1.848,-0.001184,0.0051,0.00255,0.000774,0,-0.004326,-1,0.02,0,0,0,1,0.02,1,0,0,90,0,91.173,180,181.173
"-118.8235",33.8486,9,0.000759,-0.000113,0,-0.004343,0,0,1.271,,0.149,0.851,1.851,-0.001195,0.005107,0.002553,0.000761,0,-0.004345,-1,0.022,0,0,0,1,0.022,1,0,0,90,0,91.271,180,181.271
"-118.8235",33.8666,9,0.000748,-0.00012,0,-0.004363,0,0,1.346,,0.147,0.853,1.853,-0.001205,0.005117,0.002558,0.000751,0,-0.004366,-1,0.023,0,0,0,1,0.023,1,0,0,90,0,91.346,180,181.346
"-118.8235",33.8846,9,0.000739,-0.000125,0,-0.004393,0,0,1.393,,0.144,0.856,1.856,-0.001218,0.005138,0.002569,0.000742,0,-0.004396,-1,0.024,0,0,0,1,0.024,1,0,0,90,0,91.393,180,181.393
"-118.8235",33.9026,9,0.000725,-0.00013,0,-0.004429,0,0,1.442,,0.141,0.859,1.859,-0.001235,0.00516,0.00258,0.000728,0,-0.004432,-1,0.025,0,0,0,1,0.025,1,0,0,90,0,91.442,180,181.442
"-118.8235",33.9206,9,0.000708,-0.000135,0,-0.004461,0,0,1.499,,0.137,0.863,1.863,-0.001251,0.005176,0.002588,0.000711,0,-0.004464,-1,0.026,0,0,0,1,0.026,1,0,0,90,0,91.499,180,181.499
"-118.8235",33.9386,9,0.000688,-0.000141,0,-0.004489,0,0,1.561,,0.133,0.867,1.867,-0.001267,0.005185,0.002592,0.000692,0,-0.004493,-1,0.027,0,0,0,1,0.027,1,0,0,90,0,91.561,180,181.561
"-118.8235",33.9565,9,0.000667,-0.000147,0,-0.004514,0,0,1.627,,0.129,0.871,1.871,-0.001282,0.00519,0.002595,0.000672,0,-0.004519,-1,0.028,0,0,0,1,0.028,1,0,0,90,0,91.627,180,181.627
"-118.8235",33.9745,9,0.000648,-0.000153,0,-0.004541,0,0,1.693,,0.125,0.875,1.875,-0.001298,0.005197,0.002599,0.000652,0,-0.004545,-1,0.03,0,0,0,1,0.03,1,0,0,90,0,91.693,180,181.693
"-118.8235",33.9925,9,0.000631,-0.00016,0,-0.004572,0,0,1.754,,0.122,0.878,1.878,-0.001314,0.005212,0.002606,0.000636,0,-0.004577,-1,0.031,0,0,0,1,0.031,1,0,0,90,0,91.754,180,181.754
"-118.8235",34.0105,9,0.000604,-0.000167,0,-0.004625,0,0,1.827,,0.116,0.884,1.884,-0.00134,0.005239,0.00262,0.000609,0,-0.00463,-0.999,0.032,0,0,0,1,0.032,0.999,0,0,90,0,91.827,180,181.827
"-118.8235",34.0285,9,0.000551,-0.000173,0,-0.0047,0,0,1.883,,0.106,0.894,1.894,-0.001383,0.005262,0.002631,0.000557,0,-0.004706,-0.999,0.033,0,0,0,1,0.033,0.999,0,0,90,0,91.883,180,181.883
"-118.8235",34.0465,9,0.000489,-0.000171,0,-0.004782,0,0,1.857,,0.094,0.906,1.906,-0.001431,0.005281,0.002641,0.000494,0,-0.004787,-0.999,0.032,0,0,0,1,0.032,0.999,0,0,90,0,91.857,180,181.857
"-118.8235",34.0645,9,0.00043,-0.000168,0,-0.004871,0,0,1.814,,0.082,0.918,1.918,-0.00148,0.005312,0.002656,0.000435,0,-0.004877,-0.999,0.032,0,0,0,1,0.032,0.999,0,0,90,0,91.814,180,181.814
"-118.8235",34.0825,9,0.000374,-0.000164,0,-0.004966,0,0,1.754,,0.071,0.929,1.929,-0.001531,0.005351,0.002675,0.000379,0,-0.004971,-1,0.031,0,0,0,1,0.031,1,0,0,90,0,91.754,180,181.754
"-118.8235",34.1004,9,0.000322,-0.000158,0,-0.005067,0,0,1.681,,0.061,0.939,1.939,-0.001581,0.005398,0.002699,0.000327,0,-0.005071,-1,0.029,0,0,0,1,0.029,1,0,0,90,0,91.681,180,181.681
"-118.8235",34.1184,9,0.000311,-0.000179,0,-0.005205,0,0,1.852,,0.057,0.943,1.943,-0.001631,0.005528,0.002764,0.000317,0,-0.00521,-0.999,0.032,0,0,0,1,0.032,0.999,0,0,90,0,91.852,180,181.852
"-118.8235",34.1364,9,0.000382,-0.000232,0,-0.005558,0,0,2.233,,0.066,0.934,1.934,-0.001725,0.005958,0.002979,0.000391,0,-0.005567,-0.999,0.039,0,0,0,1,0.039,0.999,0,0,90,0,92.233,180,182.233
"-118.8235",34.1544,9,0.000415,-0.000241,0,-0.005922,0,0,2.179,,0.067,0.933,1.933,-0.001835,0.006355,0.003178,0.000424,0,-0.005931,-0.999,0.038,0,0,0,1,0.038,0.999,0,0,90,0,92.179,180,182.179
"-118.8235",34.1724,9,0.000449,-0.000235,0,-0.006279,0,0,1.994,,0.068,0.932,1.932,-0.001943,0.006744,0.003372,0.000457,0,-0.006287,-0.999,0.035,0,0,0,1,0.035,0.999,0,0,90,0,91.994,180,181.994
"-118.8235",34.1904,9,0.00052,-0.000236,0,-0.006642,0,0,1.888,,0.073,0.927,1.927,-0.002041,0.007177,0.003588,0.000527,0,-0.006649,-0.999,0.033,0,0,0,1,0.033,0.999,0,0,90,0,91.888,180,181.888
"-118.8235",34.2084,9,0.000709,-0.000365,0,-0.007041,0,0,2.689,,0.093,0.907,1.907,-0.00211,0.007784,0.003892,0.000727,0,-0.007058,-0.999,0.047,0,0,0,1,0.047,0.999,0,0,90,0,92.689,180,182.689
"-118.8235",34.2264,9,0.000503,-0.000208,0,-0.007561,0,0,1.473,,0.063,0.937,1.937,-0.002353,0.008075,0.004037,0.000508,0,-0.007567,-1,0.026,0,0,0,1,0.026,1,0,0,90,0,91.473,180,181.473
"-118.8235",34.2444,9,0.000439,4.3e-05,0,-0.008275,0,0,-0.282,,0.05,0.95,1.95,-0.002612,0.008714,0.004357,0.000439,0,-0.008275,-1,-0.005,-0,0,0,1,-0.005,1,0,-0,90,0,89.718,180,179.718
"-118.8235",34.2623,9,0.000688,0.000302,0,-0.009265,0,0,-1.735,,0.07,0.93,1.93,-0.002859,0.009971,0.004986,0.000697,0,-0.009274,-1,-0.03,-0,0,0,1,-0.03,1,0,-0,90,0,88.265,180,178.265
"-118.8235",34.2803,9,0.000663,0.000367,0,-0.009734,0,0,-2.017,,0.065,0.935,1.935,-0.003024,0.010423,0.005212,0.000676,0,-0.009747,-0.999,-0.035,-0,0,0,1,-0.035,0.999,0,-0,90,0,87.983,180,177.983
"-118.8235",34.2983,9,0.000566,0.000441,0,-0.010032,0,0,-2.376,,0.055,0.945,1.945,-0.003155,0.010635,0.005317,0.000584,0,-0.010051,-0.999,-0.041,-0,0,0,1,-0.041,0.999,0,-0,90,0,87.624,180,177.624
